CharacterPath,Label,Class,PredClass
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder0\skeleton3.png,0,0,14
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder1\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder1\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder2\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder2\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder3\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder3\skeleton2.png,0,0,14
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder4\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder4\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder5\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder5\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder6\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder6\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder7\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder7\skeleton1.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder7\skeleton4.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder8\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder8\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder9\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder9\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder9\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder10\skeleton1.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder10\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder11\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder11\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder12\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder12\skeleton2.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder13\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder13\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder13\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder14\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder14\skeleton2.png,0,0,14
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder14\skeleton4.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder15\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder15\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder15\skeleton3.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder16\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder16\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder16\skeleton4.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder17\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder17\skeleton1.png,0,0,14
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder17\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder18\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder18\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder18\skeleton5.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder19\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder19\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder19\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder20\skeleton2.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder20\skeleton4.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder20\skeleton5.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder21\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder21\skeleton4.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder21\skeleton5.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder21\skeleton6.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder21\skeleton7.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder22\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder22\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder22\skeleton4.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder23\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder23\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder23\skeleton3.png,0,0,14
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder24\skeleton1.png,0,0,14
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder24\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder24\skeleton5.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder25\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder25\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder25\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder25\skeleton4.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder26\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder26\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder26\skeleton4.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder27\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder27\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder27\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder27\skeleton4.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder28\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder28\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder28\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder28\skeleton5.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder29\skeleton0.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder29\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder29\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder30\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder30\skeleton7.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder30\skeleton8.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder31\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder31\skeleton1.png,0,0,14
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder31\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder32\skeleton0.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder32\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder32\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder33\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder33\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder34\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder34\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder34\skeleton4.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder35\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder35\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder36\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder36\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder36\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder36\skeleton4.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder37\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder37\skeleton4.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder37\skeleton5.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder38\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder38\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder38\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder38\skeleton4.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder39\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder39\skeleton3.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder2\RowFolder39\skeleton4.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder0\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder0\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder0\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder1\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder1\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder1\skeleton2.png,0,0,14
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder2\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder2\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder2\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder3\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder3\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder3\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder4\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder4\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder4\skeleton2.png,0,0,14
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder5\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder5\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder5\skeleton2.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder6\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder6\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder6\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder7\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder7\skeleton1.png,0,0,14
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder7\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder8\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder8\skeleton3.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder8\skeleton4.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder9\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder9\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder9\skeleton2.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder10\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder10\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder10\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder10\skeleton4.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder11\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder11\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder11\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder12\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder12\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder12\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder12\skeleton4.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder13\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder13\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder13\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder14\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder14\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder14\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder15\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder15\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder15\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder16\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder16\skeleton1.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder16\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder17\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder17\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder18\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder18\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder18\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder18\skeleton4.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder19\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder19\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder19\skeleton2.png,0,0,14
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder20\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder20\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder21\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder22\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder22\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder22\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder23\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder23\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder23\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder24\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder24\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder24\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder25\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder25\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder25\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder25\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder26\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder26\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder26\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder27\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder27\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder27\skeleton2.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder28\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder28\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder28\skeleton2.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder29\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder29\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder29\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder29\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder30\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder30\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder30\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder31\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder31\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder32\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder32\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder32\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder33\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder33\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder34\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder34\skeleton1.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder34\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder35\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder35\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder35\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder36\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder36\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder36\skeleton2.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder37\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder37\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder37\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder38\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder38\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder38\skeleton2.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder39\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder39\skeleton2.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder3\RowFolder39\skeleton3.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder0\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder0\skeleton1.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder0\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder1\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder1\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder2\skeleton0.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder2\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder3\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder3\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder4\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder4\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder5\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder5\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder6\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder6\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder7\skeleton1.png,0,0,14
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder7\skeleton2.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder8\skeleton2.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder9\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder9\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder9\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder10\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder10\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder11\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder11\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder11\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder12\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder12\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder13\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder14\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder14\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder15\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder15\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder16\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder16\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder16\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder17\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder17\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder18\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder18\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder18\skeleton3.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder19\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder19\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder19\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder20\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder21\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder22\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder22\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder23\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder23\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder24\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder24\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder24\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder25\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder25\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder25\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder26\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder26\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder26\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder27\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder27\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder28\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder28\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder28\skeleton2.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder29\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder29\skeleton1.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder30\skeleton0.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder30\skeleton1.png,0,0,5
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder31\skeleton0.png,0,0,18
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder31\skeleton1.png,0,0,15
./Win1Year_1959/Sheet3\ColumnFolder4\RowFolder32\skeleton0.png,0,0,18
